
2025/01/23,1st_Shift,#2TRIM_A,STG 16 RH QRQC Help Stop,1/23/2025 12:45:45 PM,00:00:25
2025/01/23,1st_Shift,#2TRIM_A,STG 13 LH QRQC Stop,1/23/2025 12:48:05 PM,00:00:29
2025/01/23,1st_Shift,#2TRIM_A,TA TAR12 IPMS STOP-STRIKER BOLT,1/23/2025 12:50:56 PM,00:00:11
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 12:51:21 PM,00:00:10
2025/01/23,1st_Shift,#2TRIM_A,TA TAL9 IPMS STOP-SIDE SENSOR,1/23/2025 12:53:13 PM,00:00:13
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 12:54:05 PM,00:00:25
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 12:55:19 PM,00:00:23
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 12:57:28 PM,00:00:08
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 12:59:14 PM,00:00:17
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 12:59:44 PM,00:00:08
2025/01/23,1st_Shift,#2TRIM_A,TA TAL10 IPMS STOP-3RD ROW SEAT BELT,1/23/2025 1:00:28 PM,00:00:13
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH WORK DELAY,1/23/2025 1:03:35 PM,00:00:12
2025/01/23,1st_Shift,#2TRIM_A,TA TAR12 IPMS STOP-STRIKER BOLT,1/23/2025 1:06:53 PM,00:00:11
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:07:09 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 1:07:11 PM,00:00:13
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:09:16 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 1:09:19 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH WORK DELAY,1/23/2025 1:09:24 PM,00:00:10
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 1:11:03 PM,00:00:24
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 1:11:36 PM,00:00:07
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 1:13:15 PM,00:00:14
2025/01/23,1st_Shift,#2TRIM_A,TA TAR14 IPMS STOP-CCB BRKT TORQUE,1/23/2025 1:15:24 PM,00:00:14
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:22:36 PM,00:00:03
2025/01/23,1st_Shift,#2TRIM_A,TA TAL12 IPMS STOP-BACKDR HARNESS,1/23/2025 1:22:39 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 1:24:12 PM,00:00:21
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:26:16 PM,00:00:03
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 1:26:19 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH WORK DELAY,1/23/2025 1:26:30 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:28:04 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 1:28:06 PM,00:00:06
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH WORK DELAY,1/23/2025 1:28:27 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,TRIM A BREAK TIME AUTO STOP,1/23/2025 1:30:00 PM,00:00:04
2025/01/23,1st_Shift,#2TRIM_A,TRIM A BREAK TIME AUTO STOP,1/23/2025 1:30:07 PM,00:00:39
2025/01/23,1st_Shift,#2TRIM_A,TRIM A BREAK TIME AUTO STOP,1/23/2025 1:30:50 PM,00:09:11
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 1:41:49 PM,00:00:25
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 1:43:43 PM,00:00:08
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:45:42 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 1:45:44 PM,00:00:03
2025/01/23,1st_Shift,#2TRIM_A,TA TAL9 IPMS STOP-SIDE SENSOR,1/23/2025 1:45:51 PM,00:00:13
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 1:47:42 PM,00:00:25
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 1:50:11 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 1:52:07 PM,00:00:17
2025/01/23,1st_Shift,#2TRIM_A,STG 01 RH QRQC Stop,1/23/2025 1:54:18 PM,00:00:39
2025/01/23,1st_Shift,#2TRIM_A,STG 01 RH QRQC Stop,1/23/2025 1:55:05 PM,00:00:12
2025/01/23,1st_Shift,#2TRIM_A,STG 01 RH QRQC Stop,1/23/2025 1:55:42 PM,00:00:18
2025/01/23,1st_Shift,#2TRIM_A,STG 15 RH QRQC Help Stop,1/23/2025 1:57:42 PM,00:00:14
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 1:58:43 PM,00:00:18
2025/01/23,1st_Shift,#2TRIM_A,STG 16 LH QRQC Help Stop,1/23/2025 2:01:53 PM,00:00:08
2025/01/23,1st_Shift,#2TRIM_A,TA TAR8N IPMS STOP-CLUTCH PEDAL,1/23/2025 2:02:54 PM,00:00:07
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 2:04:24 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 2:04:27 PM,00:00:15
2025/01/23,1st_Shift,#2TRIM_A,TA TAL8 IPMS STOP-DASH INS-BL0WER,1/23/2025 2:06:31 PM,00:00:24
2025/01/23,1st_Shift,#2TRIM_A,STG 15 RH QRQC Help Stop,1/23/2025 2:07:02 PM,00:00:16
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 2:08:58 PM,00:00:14
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 2:09:13 PM,00:03:28
2025/01/23,1st_Shift,#2TRIM_A,TA TAL2 IPMS STOP-OUTSIDE HANDLE,1/23/2025 2:13:40 PM,00:00:03
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 2:17:49 PM,00:00:29
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 2:18:53 PM,00:00:11
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 2:19:32 PM,00:00:07
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 2:22:03 PM,00:00:11
2025/01/23,1st_Shift,#2TRIM_A,STOP  DOOR DETACH RH  O/R,1/23/2025 2:25:54 PM,00:00:07
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 2:27:41 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,PIV05 Worker Detect Flt.,1/23/2025 2:28:46 PM,00:00:15
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 2:29:43 PM,00:00:02
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 2:31:31 PM,00:00:04
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 2:34:53 PM,00:00:15
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 2:40:17 PM,00:00:31
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 2:41:52 PM,00:00:03
2025/01/23,1st_Shift,#2TRIM_A,TA TAL2 IPMS STOP-OUTSIDE HANDLE,1/23/2025 2:41:54 PM,00:00:06
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH  O/R,1/23/2025 2:44:45 PM,00:00:15
2025/01/23,1st_Shift,#2TRIM_A,TA TA11L IPMS STOP-AIRBAG LH,1/23/2025 2:46:00 PM,00:00:28
2025/01/23,1st_Shift,#2TRIM_A,IPMS Trim A Stop,1/23/2025 2:46:30 PM,00:01:46
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 2:48:44 PM,00:00:04
2025/01/23,1st_Shift,#2TRIM_A,STOP DOOR DETACH LH WORK DELAY,1/23/2025 2:50:36 PM,00:00:05
2025/01/23,1st_Shift,#2TRIM_A,TA TAL4 IPMS STOP-CAB BRACKET LH,1/23/2025 2:52:01 PM,00:00:29
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 2:57:49 PM,00:00:21
2025/01/23,1st_Shift,#2TRIM_A,TA TAR8N IPMS STOP-CLUTCH PEDAL,1/23/2025 2:58:24 PM,00:00:24
2025/01/23,1st_Shift,#2TRIM_A,TA TAR4 IPMS STOP-CAB BRACKET RH,1/23/2025 3:00:25 PM,00:00:21
